Id,FIPS_City,Title,Description,Start_Date,End_Date,End_Date_Known,Post_Date,Level,FIPS_State,State,State_Abbr,FIPS_County,County,City,Latitude,Longitude,IsPositive,Agriculture,Business_And_Industry,Energy,Fire,Plants_And_Wildlife,Relief_Response_And_Restrictions,Society_And_Public_Health,Tourism_And_Recreation,Water_Supply_And_Quality,Total,Impact Source,x,y
56704,06-45484,Irrigation districts sue state over water curtailments,"The state’s curtailment of Sacramento and San Joaquin river diversions drew lawsuits from eight irrigation districts in and near Stanislaus County, along with San Francisco.
The three filings claim that the State Water Resources Control Board overstepped its authority with the Aug. 20 orders. The plaintiffs also said they did not have adequate opportunity to make their cases for continued diversions.
The Modesto Bee (Calif.), Sept 8, 2021",9/1/2021,10/1/2021,estimated,10/5/2021,City,6,California,CA,6077,San Joaquin County,Manteca,37.7974273,-121.2160526,0,1,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56704,-13493709.251402661,4550848.476041938
56704,06-48354,Irrigation districts sue state over water curtailments,"The state’s curtailment of Sacramento and San Joaquin river diversions drew lawsuits from eight irrigation districts in and near Stanislaus County, along with San Francisco.
The three filings claim that the State Water Resources Control Board overstepped its authority with the Aug. 20 orders. The plaintiffs also said they did not have adequate opportunity to make their cases for continued diversions.
The Modesto Bee (Calif.), Sept 8, 2021",9/1/2021,10/1/2021,estimated,10/5/2021,City,6,California,CA,6099,Stanislaus County,Modesto,37.6390972,-120.9968782,0,1,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56704,-13469310.86879974,4528567.057972345
56704,06-52694,Irrigation districts sue state over water curtailments,"The state’s curtailment of Sacramento and San Joaquin river diversions drew lawsuits from eight irrigation districts in and near Stanislaus County, along with San Francisco.
The three filings claim that the State Water Resources Control Board overstepped its authority with the Aug. 20 orders. The plaintiffs also said they did not have adequate opportunity to make their cases for continued diversions.
The Modesto Bee (Calif.), Sept 8, 2021",9/1/2021,10/1/2021,estimated,10/5/2021,City,6,California,CA,6099,Stanislaus County,Oakdale,37.7665947,-120.8471545,0,1,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56704,-13452643.702756058,4546505.740940708
56704,06-56112,Irrigation districts sue state over water curtailments,"The state’s curtailment of Sacramento and San Joaquin river diversions drew lawsuits from eight irrigation districts in and near Stanislaus County, along with San Francisco.
The three filings claim that the State Water Resources Control Board overstepped its authority with the Aug. 20 orders. The plaintiffs also said they did not have adequate opportunity to make their cases for continued diversions.
The Modesto Bee (Calif.), Sept 8, 2021",9/1/2021,10/1/2021,estimated,10/5/2021,City,6,California,CA,6099,Stanislaus County,Patterson,37.4716001,-121.129656,0,1,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56704,-13484091.62588439,4505047.214389967
56704,06-80812,Irrigation districts sue state over water curtailments,"The state’s curtailment of Sacramento and San Joaquin river diversions drew lawsuits from eight irrigation districts in and near Stanislaus County, along with San Francisco.
The three filings claim that the State Water Resources Control Board overstepped its authority with the Aug. 20 orders. The plaintiffs also said they did not have adequate opportunity to make their cases for continued diversions.
The Modesto Bee (Calif.), Sept 8, 2021",9/1/2021,10/1/2021,estimated,10/5/2021,City,6,California,CA,6099,Stanislaus County,Turlock,37.4946568,-120.8465941,0,1,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56704,-13452581.319313413,4508281.6880040355
56671,06-46814,"Officials of Ukiah, California preparing to deliver water to neighboring communities","Ukiah officials announced on Aug. 31 that they were preparing to deliver water to coastal communities such as the village of Mendocino.
Ukiah Daily Journal (Calif.), Aug 31, 2021",8/31/2021,9/30/2021,estimated,9/30/2021,City,6,California,CA,6045,Mendocino County,Mendocino,39.3076744,-123.7994591,0,0,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56671,-13781292.747494696,4765839.604685677
56671,06-81134,"Officials of Ukiah, California preparing to deliver water to neighboring communities","Ukiah officials announced on Aug. 31 that they were preparing to deliver water to coastal communities such as the village of Mendocino.
Ukiah Daily Journal (Calif.), Aug 31, 2021",8/31/2021,9/30/2021,estimated,9/30/2021,City,6,California,CA,6045,Mendocino County,Ukiah,39.1501709,-123.2077831,0,0,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56671,-13715427.676460095,4743205.149947348
56654,06-44000,"California chefs, restaurant menus adapt to available produce amid drought","Drought in the Central Valley has changed the offerings at local farmers markets.  There are fewer farmers selling walnuts, pecans and staples, like potatoes, arugula and broccolini.  Chefs shift recipes and adapt to the changes, but patrons still notice.
Spectrum News 1 (El Segundo, Calif.), Aug 30, 2021",8/30/2021,9/29/2021,estimated,9/26/2021,City,6,California,CA,6037,Los Angeles County,Los Angeles,34.0522342,-118.2436849,0,1,0,0,0,0,0,0,1,0,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56654,-13162826.792588284,4035817.9613168905
56654,06-70000,"California chefs, restaurant menus adapt to available produce amid drought","Drought in the Central Valley has changed the offerings at local farmers markets.  There are fewer farmers selling walnuts, pecans and staples, like potatoes, arugula and broccolini.  Chefs shift recipes and adapt to the changes, but patrons still notice.
Spectrum News 1 (El Segundo, Calif.), Aug 30, 2021",8/30/2021,9/29/2021,estimated,9/26/2021,City,6,California,CA,6037,Los Angeles County,Santa Monica,34.0194543,-118.4911912,0,1,0,0,0,0,0,0,1,0,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56654,-13190379.067872413,4031414.5625413135
56636,06-64000,"Stage 2 'Water Alert' in Sacramento, California","The Sacramento City Council voted on Aug. 24 to declare a Stage 2 ‘Water Alert’ intended to reduce demand on the Folsom Reservoir and Lower American River.  The city council also voted in favor of the Regional Water Authority's resolution calling for a 15% voluntary water conservation from residents.
A Stage 1 ‘Water Watch’ was issued on July 7 with a voluntary conservation goal of up to 10%.
KCRA-TV NBC 3 Sacramento (Calif.), Aug 24, 2021",8/24/2021,9/23/2021,estimated,9/25/2021,City,6,California,CA,6067,Sacramento County,Sacramento,38.5815719,-121.4943996,0,0,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56636,-13524694.697706494,4661911.338795994
56625,06-29420,"Hatchery coho salmon moved from Geyserville, California","Thousands of juvenile salmon were moved from the Warm Springs Fish Hatchery in Geyserville to better waters at a conservation facility at a high school in Petaluma.  Drought and the warm waters of Lake Sonoma were not ideal for the fish.
California Department of Fish and Wildlife (Sacramento, Calif.), Aug 20, 2021",8/20/2021,9/19/2021,estimated,9/24/2021,City,6,California,CA,6097,Sonoma County,Geyserville,38.707687,-122.9024964,0,0,0,0,0,1,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56625,-13681443.316470133,4679886.318379922
56625,06-56784,"Hatchery coho salmon moved from Geyserville, California","Thousands of juvenile salmon were moved from the Warm Springs Fish Hatchery in Geyserville to better waters at a conservation facility at a high school in Petaluma.  Drought and the warm waters of Lake Sonoma were not ideal for the fish.
California Department of Fish and Wildlife (Sacramento, Calif.), Aug 20, 2021",8/20/2021,9/19/2021,estimated,9/24/2021,City,6,California,CA,6097,Sonoma County,Petaluma,38.232417,-122.6366524,0,0,0,0,0,1,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56625,-13651849.697759684,4612310.768033991
56588,06-88551,The Caldor Fire in California,"The Caldor Fire burned nearly 144,000 acres, or 225 square miles, in California near the Nevada border southwest of Lake Tahoe and was just 12% contained.
Associated Press News (New York), Aug 27, 2021

The Caldor Fire in El Dorado County consumed more than 73,000 acres and continued to defy containment.  The blaze began on Aug. 14 and eventually destroyed the community of Grizzly Flats.
“With historic drought conditions there is heavy dead and down fuels through the fire area,” according to Cal Fire and Forest Service officials.
The Modesto Bee (Calif.), Aug 20, 2021",8/14/2021,8/27/2021,reported,9/21/2021,City,6,California,CA,6017,El Dorado County,Grizzly Flat,38.6362947,-120.5274251,0,0,0,0,1,0,0,0,0,0,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56588,-13417051.588756414,4669707.0055131875
56592,06-20018,"Wild animals seeking food, water in California's Alameda, Contra Costa County neighborhoods","As wetlands and ponds dry up in East Bay Regional Parks, many of the native plants and trees were also dying, making the parks less habitable to wildlife.  More animals, such as deer, coyotes, wild turkeys, skunks and raccoons were venturing into people’s yards, looking for food and water.  
EBRPD officials intend to increase water capacity in all parks by expanding existing ponds and restoring natural streams to provide better habitat for wildlife during the drought.
KPIX CBS San Francisco (Calif.), Aug 13, 2021",8/13/2021,9/12/2021,estimated,8/30/2021,City,6,California,CA,6001,Alameda County,Dublin,37.7021521,-121.9357918,0,0,0,0,0,1,0,1,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56592,-13573830.252650617,4537434.919512317
56599,06-24638,"Water conservation of 20% ordered for residents of Folsom, California","The City of Folsom announced on Aug. 16 that residents must curb water use by 20% as of Aug. 30.  Folsom gets its water from the American River at Folsom Lake, which is lower than it was during the 2014-15 drought.  This is also the second driest year since 1977.
In June, Folsom officials requested that residents voluntarily lower their water use by 10%.  
KCRA-TV NBC 3 Sacramento (Calif.), Aug 17, 2021",6/1/2021,12/31/2021,reported,8/30/2021,City,6,California,CA,6067,Sacramento County,Folsom,38.6779591,-121.1760583,0,0,0,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56599,-13489257.106292028,4675646.398068539
56503,06-46814,"Residents of Mendocino, California hauling water, filling tanks","Signs around Mendocino plead with visitors to conserve water as its wells run dry.  Nearby, Fort Bragg, Mendocino’s backup water supplier, is very low on water as the Noyo River barely flows.  Residents and business owners were purchasing water from ever farther away to refill their tanks.  Some restaurants were cutting their hours to reduce costs.  
Since February, the cost of water has doubled.  
Associated Press News (New York), Aug 10, 2021

Mendocino residents and business owners were purchasing water as the town’s groundwater wells ran low.  Mendocino’s main water supplier, the City of Fort Bragg, stopped providing water for Mendocino as Fort Bragg had to guard supplies for its own citizens first.
Mendocino leaders have entertained a number of possible methods of bringing potable water into town—barge, railway or even by wine tankers.
The Santa Rosa Press Democrat (Calif.), July 22, 2021",7/22/2021,8/10/2021,reported,8/24/2021,City,6,California,CA,6045,Mendocino County,Mendocino,39.3076744,-123.7994591,0,0,1,0,0,0,1,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56503,-13781292.747494696,4765839.604685677
